TOKEN,N
TOMARIA,4
TOMARIA,4
TOMARMOS,4
TOMARMOS,4
TONS,4
TONS,4
TOSSIRESPIRRAR,4
TOSSIRESPIRRAR,4
TPM,4
TPM,4
TRABALHAREU,4
TRABALHAREU,4
TRACK,4
TRACK,4
TRANCADA,4
TRANCADA,4
TRANCAR,4
TRANCAR,4
TRANSMISSORA,4
TRANSMISSORA,4
TRANSPLANTADAS,4
TRANSPLANTADAS,4
TRAPICHE,4
TRAPICHE,4
TRATAREM,4
TRATAREM,4
TREINADA,4
TREINADA,4
TRENDS,4
TRENDS,4
TRILHOES,4
TRILHOES,4
TROCANDO,4
TROCANDO,4
TUDORADIOCOM,4
TUDORADIOCOM,4
TUPI,4
TUPI,4
TVDIARIO,4
TVDIARIO,4
UCPEL,4
UCPEL,4
UFOP,4
UFOP,4
UNANIME,4
UNANIME,4
UNANIMIDADE,4
UNANIMIDADE,4
UNICAMP,4
UNICAMP,4
UNIFORMIZACAO,4
UNIFORMIZACAO,4
UNIMEDMECORONAVIRUS,4
UNIMEDMECORONAVIRUS,4
UNIVOCOS,4
UNIVOCOS,4
UPAUNIDADE,4
UPAUNIDADE,4
URSULA,4
URSULA,4
URUARA,4
URUARA,4
URUBUS,4
URUBUS,4
US,4
US,4
USEI,4
USEI,4
UTILIZALAS,4
UTILIZALAS,4
VAGABUNDO,4
VAGABUNDO,4
VALVULA,4
VALVULA,4
VANTAGENS,4
VANTAGENS,4
VARGEM,4
VARGEM,4
VAZAO,4
VAZAO,4
VENCE,4
VENCE,4
VERBIER,4
VERBIER,4
VEREMOS,4
VEREMOS,4
VERIFICARAM,4
VERIFICARAM,4
VERMELHOSPRESAO,4
VERMELHOSPRESAO,4
VERSOES,4
VERSOES,4
VERZEGNASSI,4
VERZEGNASSI,4
VEVEU,4
VEVEU,4
VIABILIZANDO,4
VIABILIZANDO,4
VIAJANDO,4
VIAJANDO,4
VIAJANTES,4
VIAJANTES,4
VIEREM,4
VIEREM,4
VIGARIOGERAL,4
VIGARIOGERAL,4
VILHENA,4
VILHENA,4
VIOLENTO,4
VIOLENTO,4
VIROLOGISTAS,4
VIROLOGISTAS,4
VIROS,4
VIROS,4
VIRUSISSO,4
VIRUSISSO,4
VISTAS,4
VISTAS,4
VOLTARAO,4
VOLTARAO,4
VOTOU,4
VOTOU,4
W,4
W,4
WERNECK,4
WERNECK,4
XTOU,4
XTOU,4
YUTUBE,4
YUTUBE,4
ZANUSSO,4
ZANUSSO,4
apenas,4
apenas,4
as,4
as,4
dados,4
dados,4
evitando,4
evitando,4
falsas,4
falsas,4
noticias,4
noticias,4
!!,5
!!,5
11042020,5
11042020,5
11a,5
11a,5
139792020,5
139792020,5
153,5
153,5
155,5
155,5
15o,5
15o,5
184,5
184,5
197,5
197,5
19H30,5
19H30,5
2004,5
2004,5
214,5
214,5
21H,5
21H,5
23H,5
23H,5
2400,5
2400,5
247,5
247,5
2602,5
2602,5
309230TREZENTOS,5
309230TREZENTOS,5
3700,5
3700,5
384,5
384,5
397,5
397,5
403,5
403,5
432,5
432,5
450MG,5
450MG,5
500MG,5
500MG,5
650,5
650,5
667,5
667,5
708,5
708,5
928,5
928,5
9o,5
9o,5
ABAIXA,5
ABAIXA,5
ABANDONO,5
ABANDONO,5
ABISSAL,5
ABISSAL,5
ABRANDANDO,5
ABRANDANDO,5
ABRIMOS,5
ABRIMOS,5
AC24HORAS,5
AC24HORAS,5
ACE,5
ACE,5
ACEITAVAM,5
ACEITAVAM,5
ACESSEPLAYPLUSCOM,5
ACESSEPLAYPLUSCOM,5
ACESSIVEL,5
ACESSIVEL,5
ACHAREM,5
ACHAREM,5
ACIONAR,5
ACIONAR,5
ACNUR,5
ACNUR,5
ACOSTUMADO,5
ACOSTUMADO,5
ACOUGUE,5
ACOUGUE,5
ACUMULAR,5
ACUMULAR,5
ACUSA,5
ACUSA,5
ADIANTAR,5
ADIANTAR,5
ADICIONAIS,5
ADICIONAIS,5
ADMINISTRAM,5
ADMINISTRAM,5
AFERICAO,5
AFERICAO,5
AFETANDO,5
AFETANDO,5
AGRAVANTE,5
AGRAVANTE,5
AGRAVE,5
AGRAVE,5
AGRAVO,5
AGRAVO,5
AGRESSIVA,5
AGRESSIVA,5
AGRESSIVIDADE,5
AGRESSIVIDADE,5
AGUARDE,5
AGUARDE,5
AGULHA,5
AGULHA,5
AHT,5
AHT,5
AJUSTES,5
AJUSTES,5
ALARMISMO,5
ALARMISMO,5
ALEGADO,5
ALEGADO,5
ALERGICO,5
ALERGICO,5
ALMIR,5
ALMIR,5
ALTISSIMO,5
ALTISSIMO,5
AMANHECEU,5
AMANHECEU,5
AMARELO,5
AMARELO,5
AMAZONAS1,5
AMAZONAS1,5
AMBULATORIOS,5
AMBULATORIOS,5
AMEACANDO,5
AMEACANDO,5
AMERICAN,5
AMERICAN,5
AMPARADASDEVIDO,5
AMPARADASDEVIDO,5
AMPLIOU,5
AMPLIOU,5
ANALGESICO,5
ANALGESICO,5
ANDAM,5
ANDAM,5
ANDAMENTO,5
ANDAMENTO,5
ANIVERSARIANTE,5
ANIVERSARIANTE,5
ANOTE,5
ANOTE,5
ANTHONY,5
ANTHONY,5
ANTIVIRAIS,5
ANTIVIRAIS,5
APARECAM,5
APARECAM,5
APAVORADOS,5
APAVORADOS,5
APETITDE,5
APETITDE,5
APRESENTO,5
APRESENTO,5
APROVEITOU,5
APROVEITOU,5
APROXIMAR,5
APROXIMAR,5
ARDENDO,5
ARDENDO,5
ARQUIDIOCESES,5
ARQUIDIOCESES,5
ARQUIVO,5
ARQUIVO,5
ASSUME,5
ASSUME,5
ATALAIA,5
ATALAIA,5
ATIBAIA,5
ATIBAIA,5
ATIVAMENTE,5
ATIVAMENTE,5
ATRIBUIR,5
ATRIBUIR,5
ATUARAM,5
ATUARAM,5
AUSCULTA,5
AUSCULTA,5
AUTOMATIZADA,5
AUTOMATIZADA,5
AUTORIA,5
AUTORIA,5
AUTORIZAR,5
AUTORIZAR,5
AVISARAM,5
AVISARAM,5
BACELLAR,5
BACELLAR,5
BACKUP,5
BACKUP,5
BAILES,5
BAILES,5
BAITA,5
BAITA,5
BALAO,5
BALAO,5
BANDEIRA,5
BANDEIRA,5
BARCARENA,5
BARCARENA,5
BATEM,5
BATEM,5
BEBA,5
BEBA,5
BEBEDOURO,5
BEBEDOURO,5
BEIJO,5
BEIJO,5
BEIJOS,5
BEIJOS,5
BIOLOGICAS,5
BIOLOGICAS,5
BITTENCOURT,5
BITTENCOURT,5
BLOQUEIO,5
BLOQUEIO,5
BOLSA,5
BOLSA,5
BOMBINHA,5
BOMBINHA,5
BOMBOUNASEMANA,5
BOMBOUNASEMANA,5
BORDALO,5
BORDALO,5
BRASAO,5
BRASAO,5
BRIGANDO,5
BRIGANDO,5
BRINCAR,5
BRINCAR,5
BRONCOPNEUMONIA,5
BRONCOPNEUMONIA,5
BRUCE,5
BRUCE,5
BURLAR,5
BURLAR,5
BUSCADAS,5
BUSCADAS,5
BUZIOS,5
BUZIOS,5
CACAPAVA,5
CACAPAVA,5
CACHOEIRO,5
CACHOEIRO,5
CADASTRADOS,5
CADASTRADOS,5
CADEIRANTE,5
CADEIRANTE,5
CAICO,5
CAICO,5
CAJAMAR,5
CAJAMAR,5
CALADO,5
CALADO,5
CALCADA,5
CALCADA,5
CAMARAPIRACICABA,5
CAMARAPIRACICABA,5
CAMISA,5
CAMISA,5
CANDIDATO,5
CANDIDATO,5
CAPELA,5
CAPELA,5
CARACTERISTICO,5
CARACTERISTICO,5
CAROL,5
CAROL,5
CARUARU,5
CARUARU,5
CASAE,5
CASAE,5
CATASTROFE,5
CATASTROFE,5
CAUSE,5
CAUSE,5
CBF,5
CBF,5
CBNMARINGA,5
CBNMARINGA,5
CCC,5
CCC,5
CEIFADAS,5
CEIFADAS,5
CENTROOESTE,5
CENTROOESTE,5
CHAVES,5
CHAVES,5
CHEGARA,5
CHEGARA,5
CHRIS,5
CHRIS,5
CIA,5
CIA,5
CINTIA,5
CINTIA,5
CINZAS,5
CINZAS,5
CITADAS,5
CITADAS,5
CIVID19,5
CIVID19,5
COBRAM,5
COBRAM,5
CODIV19,5
CODIV19,5
COHEN,5
COHEN,5
COLOMBIA,5
COLOMBIA,5
COMPARACOES,5
COMPARACOES,5
COMPARTILHADAS,5
COMPARTILHADAS,5
COMPENSA,5
COMPENSA,5
COMPLICA,5
COMPLICA,5
COMPONENTES,5
COMPONENTES,5
COMPROMETIDA,5
COMPROMETIDA,5
COMUNICADA,5
COMUNICADA,5
CONDE,5
CONDE,5
CONDUTOR,5
CONDUTOR,5
CONDUTORES,5
CONDUTORES,5
CONFECCIONAR,5
CONFECCIONAR,5
CONFESSOU,5
CONFESSOU,5
CONGREGACAO,5
CONGREGACAO,5
CONHECAM,5
CONHECAM,5
CONSEGUIREMOS,5
CONSEGUIREMOS,5
CONSEGUIRIA,5
CONSEGUIRIA,5
CONSTANTINOV,5
CONSTANTINOV,5
CONSTATADA,5
CONSTATADA,5
CONSTATARAM,5
CONSTATARAM,5
CONSUMIR,5
CONSUMIR,5
CONTAGIANTE,5
CONTAGIANTE,5
CONTINUARAO,5
CONTINUARAO,5
CONTRAIREM,5
CONTRAIREM,5
CONTRIBUINTE,5
CONTRIBUINTE,5
CONVENCERAM,5
CONVENCERAM,5
CONVIDADO,5
CONVIDADO,5
CONVOCA,5
CONVOCA,5
CORONAVIRUSMAS,5
CORONAVIRUSMAS,5
CORPODOR,5
CORPODOR,5
CORTA,5
CORTA,5
CORTOU,5
CORTOU,5
COSME,5
COSME,5
CRIADAS,5
CRIADAS,5
CRIMINALISTICA,5
CRIMINALISTICA,5
CRISTAO,5
CRISTAO,5
CRUCIAL,5
CRUCIAL,5
CS,5
CS,5
CUIDADAS,5
CUIDADAS,5
CUIDARMOS,5
CUIDARMOS,5
CULPANDO,5
CULPANDO,5
CUMPRA,5
CUMPRA,5
CUOMO,5
CUOMO,5
CUSTEAR,5
CUSTEAR,5
CYNEIDA,5
CYNEIDA,5
DALI,5
DALI,5
DEDICANDO,5
DEDICANDO,5
DEFICIENTE,5
DEFICIENTE,5
DEFINIDA,5
DEFINIDA,5
DEFLAGROU,5
DEFLAGROU,5
DEIXAMOS,5
DEIXAMOS,5
DELEGACIAS,5
DELEGACIAS,5
DELFINA,5
DELFINA,5
DEMONSTREM,5
DEMONSTREM,5
DENSIDADE,5
DENSIDADE,5
DENUNCIADO,5
DENUNCIADO,5
DEPENDENTES,5
DEPENDENTES,5
DEPOIMENTOS,5
DEPOIMENTOS,5
DEPOS,5
DEPOS,5
DERREPENTE,5
DERREPENTE,5
DERROTA,5
DERROTA,5
DERRUBOU,5
DERRUBOU,5
DESABAFAR,5
DESABAFAR,5
DESACATO,5
DESACATO,5
DESCARTARAM,5
DESCARTARAM,5
DESCOBRIREM,5
DESCOBRIREM,5
DESCOMPENSADAS,5
DESCOMPENSADAS,5
DESEMPREGADASM,5
DESEMPREGADASM,5
DESESTABILIZAR,5
DESESTABILIZAR,5
DESISTE,5
DESISTE,5
DESLIGOU,5
DESLIGOU,5
DESLOCAMENTOS,5
DESLOCAMENTOS,5
DESMAIAVA,5
DESMAIAVA,5
DESPERTEM,5
DESPERTEM,5
DESPREPARADOS,5
DESPREPARADOS,5
DESTACANDO,5
DESTACANDO,5
DETECTADOS,5
DETECTADOS,5
DETERMINANTE,5
DETERMINANTE,5
DGP,5
DGP,5
DIAGNOSTICARAM,5
DIAGNOSTICARAM,5
DIALISE,5
DIALISE,5
DIALOGO,5
DIALOGO,5
DIANA,5
DIANA,5
DIASEPAM,5
DIASEPAM,5
DIRETORGERAL,5
DIRETORGERAL,5
DIRIGIU,5
DIRIGIU,5
DISCUTEM,5
DISCUTEM,5
DISPARAR,5
DISPARAR,5
DISPONIBILIZAM,5
DISPONIBILIZAM,5
DISPOSITIVO,5
DISPOSITIVO,5
DISSEMINA,5
DISSEMINA,5
DISSER,5
DISSER,5
DITA,5
DITA,5
DIVISA,5
DIVISA,5
DIVULGARA,5
DIVULGARA,5
DOBRAR,5
DOBRAR,5
DOIDA,5
DOIDA,5
DOMINO,5
DOMINO,5
DONOS,5
DONOS,5
DORISIM,5
DORISIM,5
DORISIMQUE,5
DORISIMQUE,5
DORMIA,5
DORMIA,5
EDIT,5
EDIT,5
ELENCO,5
ELENCO,5
EMPRESARIAL,5
EMPRESARIAL,5
ENERGIAS,5
ENERGIAS,5
ENGODO,5
ENGODO,5
ENLUTADA,5
ENLUTADA,5
ENQTO,5
ENQTO,5
ENSINANDO,5
ENSINANDO,5
EQUIVALENTE,5
EQUIVALENTE,5
EQUIVOCADO,5
EQUIVOCADO,5
ESCOLAR,5
ESCOLAR,5
ESCONDEM,5
ESCONDEM,5
ESPEREM,5
ESPEREM,5
ESQUECEMOS,5
ESQUECEMOS,5
ESQUECI,5
ESQUECI,5
ESQUERDINHAS,5
ESQUERDINHAS,5
ESTABELECIDA,5
ESTABELECIDA,5
ESTIMAR,5
ESTIMAR,5
ESTRAGO,5
ESTRAGO,5
EVITAVEL,5
EVITAVEL,5
EVITOU,5
EVITOU,5
EXISTA,5
EXISTA,5
EXPERIMENTAR,5
EXPERIMENTAR,5
FACISTA,5
FACISTA,5
FALAMOS,5
FALAMOS,5
FALECEM,5
FALECEM,5
FARMACOS,5
FARMACOS,5
FARROUPILHA,5
FARROUPILHA,5
FECHEI,5
FECHEI,5
FESTUCCI,5
FESTUCCI,5
FIADA,5
FIADA,5
FINALIZOU,5
FINALIZOU,5
FINGINDO,5
FINGINDO,5
FLA,5
FLA,5
FOGUEIRAS,5
FOGUEIRAS,5
FORCOSAMENTE,5
FORCOSAMENTE,5
FORMOU,5
FORMOU,5
FORNECIDAS,5
FORNECIDAS,5
FORNECIDOS,5
FORNECIDOS,5
FRIODOR,5
FRIODOR,5
FUNDAMENTALMENTE,5
FUNDAMENTALMENTE,5
FURTADA,5
FURTADA,5
GARANTIDO,5
GARANTIDO,5
GASOSAS,5
GASOSAS,5
GDF,5
GDF,5
GEOVANE,5
GEOVANE,5
GERADA,5
GERADA,5
GERADO,5
GERADO,5
GERMANICA,5
GERMANICA,5
GOLEIRO,5
GOLEIRO,5
GOLPES,5
GOLPES,5
GOSTAR,5
GOSTAR,5
GOVBA,5
GOVBA,5
GOVERNAMENTAL,5
GOVERNAMENTAL,5
GRATA,5
GRATA,5
GRAVOU,5
GRAVOU,5
GUADALUPENEWS,5
GUADALUPENEWS,5
GUARDE,5
GUARDE,5
HAB,5
HAB,5
HELTON,5
HELTON,5
HMB,5
HMB,5
HOYLAERTS,5
HOYLAERTS,5
HPS,5
HPS,5
HR,5
HR,5
HTTPSBRASILELPAISCOMPOLITICA20200331MORTESSEMDIAGNOSTICOLEVANTAMSUSPEITADESUBNOTIFICACAODECASOSDOCORONAVIRUSEMSAOPAULOHTML,5
HTTPSBRASILELPAISCOMPOLITICA20200331MORTESSEMDIAGNOSTICOLEVANTAMSUSPEITADESUBNOTIFICACAODECASOSDOCORONAVIRUSEMSAOPAULOHTML,5
IBATE,5
IBATE,5
IDEOLOGIA,5
IDEOLOGIA,5
IDEOLOGIAS,5
IDEOLOGIAS,5
IMEDIATAS,5
IMEDIATAS,5
IMPESTAM,5
IMPESTAM,5
IMPORTADOS,5
IMPORTADOS,5
IMUNDA,5
IMUNDA,5
INAUGURA,5
INAUGURA,5
INCANSAVEL,5
INCANSAVEL,5
INDETERMINADO,5
INDETERMINADO,5
INDICADOR,5
INDICADOR,5
INDIRETO,5
INDIRETO,5
INEFICIENTE,5
INEFICIENTE,5
INESPERADO,5
INESPERADO,5
INFARTANDO,5
INFARTANDO,5
INFARTOS,5
INFARTOS,5
INFECTAREM,5
INFECTAREM,5
INFEQUITADOS,5
INFEQUITADOS,5
INFETADOS,5
INFETADOS,5
INFLADOS,5
INFLADOS,5
INFLAR,5
INFLAR,5
INGLESA,5
INGLESA,5
INIBE,5
INIBE,5
INSALUBRES,5
INSALUBRES,5
INSCRICOES,5
INSCRICOES,5
INSONIA,5
INSONIA,5
INSPECAO,5
INSPECAO,5
IPERO,5
IPERO,5
IRANDUBA,5
IRANDUBA,5
ITABUNENSE,5
ITABUNENSE,5
ITAIPUACU,5
ITAIPUACU,5
JARAGUA,5
JARAGUA,5
JATO,5
JATO,5
JEITINHO,5
JEITINHO,5
JORNADA,5
JORNADA,5
JUDAS,5
JUDAS,5
JULGANDO,5
JULGANDO,5
KARLA,5
KARLA,5
KG,5
KG,5
KKKKKKK,5
KKKKKKK,5
KKKKKKKK,5
KKKKKKKK,5
LAMENTAR,5
LAMENTAR,5
LANCAMOS,5
LANCAMOS,5
LAVOU,5
LAVOU,5
LEVANTO,5
LEVANTO,5
LIBERARAM,5
LIBERARAM,5
LIMITES,5
LIMITES,5
LINDBERGH,5
LINDBERGH,5
LIQUIDOS,5
LIQUIDOS,5
LOCALIZAR,5
LOCALIZAR,5
LUCIANE,5
LUCIANE,5
LUCROS,5
LUCROS,5
LUTADOR,5
LUTADOR,5
LUTOU,5
LUTOU,5
MACABRA,5
MACABRA,5
MAGENTA,5
MAGENTA,5
MAGLIANO,5
MAGLIANO,5
MAIQUE,5
MAIQUE,5
MANDEM,5
MANDEM,5
MANICORE,5
MANICORE,5
MARCARAM,5
MARCARAM,5
MARRA,5
MARRA,5
MATEMATICA,5
MATEMATICA,5
MEDICINE,5
MEDICINE,5
MENCIONEI,5
MENCIONEI,5
MENINAS,5
MENINAS,5
MENTAIS,5
MENTAIS,5
MENTIU,5
MENTIU,5
MERDAS,5
MERDAS,5
MICHELE,5
MICHELE,5
MILAGRES,5
MILAGRES,5
MIOCARDIO,5
MIOCARDIO,5
MISTERIO,5
MISTERIO,5
MODIFICA,5
MODIFICA,5
MORAVAM,5
MORAVAM,5
MOSTRE,5
MOSTRE,5
MPMT,5
MPMT,5
MU,5
MU,5
MUDE1HABITO,5
MUDE1HABITO,5
MUNDIAIS,5
MUNDIAIS,5
NADAEU,5
NADAEU,5
NASCER,5
NASCER,5
NELES,5
NELES,5
NHAMUNDA,5
NHAMUNDA,5
NHAMUNDAAM,5
NHAMUNDAAM,5
NOTICIASCIDADE,5
NOTICIASCIDADE,5
NULA,5
NULA,5
OA,5
OA,5
OBSERVADA,5
OBSERVADA,5
OBSERVARIAMOS,5
OBSERVARIAMOS,5
OCASIONADOS,5
OCASIONADOS,5
OCULAR,5
OCULAR,5
OMISSO,5
OMISSO,5
OPERACIONAL,5
OPERACIONAL,5
OPERANDO,5
OPERANDO,5
OPORTUNO,5
OPORTUNO,5
ORGANIZADA,5
ORGANIZADA,5
ORIGINOU,5
ORIGINOU,5
OTAVIO,5
OTAVIO,5
PACIFICACAO,5
PACIFICACAO,5
PADILHA,5
PADILHA,5
PANICOA,5
PANICOA,5
PARALELO,5
PARALELO,5
PARAMENTO,5
PARAMENTO,5
PARAMETROS,5
PARAMETROS,5
PARATYCONTRACOVID19,5
PARATYCONTRACOVID19,5
PARECIAM,5
PARECIAM,5
PARLAMENTOABERTO,5
PARLAMENTOABERTO,5
PARTICIPAM,5
PARTICIPAM,5
PARTICIPANTES,5
PARTICIPANTES,5
PASSARIA,5
PASSARIA,5
PASSEATA,5
PASSEATA,5
PAULISTANO,5
PAULISTANO,5
PEDACO,5
PEDACO,5
PERAI,5
PERAI,5
PERCA,5
PERCA,5
PERDERIAMOS,5
PERDERIAMOS,5
PERDIDAS,5
PERDIDAS,5
PERICIAS,5
PERICIAS,5
PERIFERIAS,5
PERIFERIAS,5
PERU,5
PERU,5
PIROTECNICOS,5
PIROTECNICOS,5
PIVA,5
PIVA,5
PIVO,5
PIVO,5
PLACA,5
PLACA,5
POLOS,5
POLOS,5
PONTUAL,5
PONTUAL,5
PORTARIAS,5
PORTARIAS,5
POSTS,5
POSTS,5
POSTUMA,5
POSTUMA,5
POTENCIALMENTE,5
POTENCIALMENTE,5
POVINHO,5
POVINHO,5
PRECISAO,5
PRECISAO,5
PRECOCEMENTE,5
PRECOCEMENTE,5
PREENCHE,5
PREENCHE,5
PREGUICOSOS,5
PREGUICOSOS,5
PRENDEU,5
PRENDEU,5
PREPARAM,5
PREPARAM,5
PRESENCIALMENTE,5
PRESENCIALMENTE,5
PRESERVACAO,5
PRESERVACAO,5
PRIMEIRADAMA,5
PRIMEIRADAMA,5
PRIORIZANDO,5
PRIORIZANDO,5
PRIVILEGIO,5
PRIVILEGIO,5
PROCESSAMENTO,5
PROCESSAMENTO,5
PROIBIDAS,5
PROIBIDAS,5
PROIBIRAM,5
PROIBIRAM,5
PROMESSA,5
PROMESSA,5
PROMETIDAS,5
PROMETIDAS,5
PROMOVIDAS,5
PROMOVIDAS,5
PROPENSAS,5
PROPENSAS,5
PROTEINAS,5
PROTEINAS,5
PROVAVEIS,5
PROVAVEIS,5
PROVOCADAS,5
PROVOCADAS,5
PRQ,5
PRQ,5
PSICOLOGIA,5
PSICOLOGIA,5
PSICOLOGICA,5
PSICOLOGICA,5
PUTA,5
PUTA,5
QUESTIONANDO,5
QUESTIONANDO,5
QUESTIONE,5
QUESTIONE,5
QUESTIONEI,5
QUESTIONEI,5
QUININA,5
QUININA,5
RADIOTRANSITO,5
RADIOTRANSITO,5
RANCHARIA,5
RANCHARIA,5
REABERTO,5
REABERTO,5
RECEBAM,5
RECEBAM,5
RECEBIAM,5
RECEBIAM,5
RECLAME,5
RECLAME,5
RECONHECIDA,5
RECONHECIDA,5
RECUSARAM,5
RECUSARAM,5
REFEITORIO,5
REFEITORIO,5
REFORCADA,5
REFORCADA,5
REIVINDICACOES,5
REIVINDICACOES,5
RELATIVO,5
RELATIVO,5
RELATIVOS,5
RELATIVOS,5
RELIGIOSAS,5
RELIGIOSAS,5
RESERVADOS,5
RESERVADOS,5
RESPECTIVAS,5
RESPECTIVAS,5
RESPIRATORIAPNEUMONIA,5
RESPIRATORIAPNEUMONIA,5
RESPONDEM,5
RESPONDEM,5
RESPONDEMOS,5
RESPONDEMOS,5
RESULTAR,5
RESULTAR,5
RETORNAM,5
RETORNAM,5
REVEZADA,5
REVEZADA,5
REVISAO,5
REVISAO,5
RH,5
RH,5
RIGOR,5
RIGOR,5
RINOVIRUS,5
RINOVIRUS,5
RIOCONTRAOCORONA,5
RIOCONTRAOCORONA,5
ROB,5
ROB,5
ROBERT,5
ROBERT,5
RODO,5
RODO,5
RODOVIARIO,5
RODOVIARIO,5
ROSANE,5
ROSANE,5
RT,5
RT,5
SAGUAO,5
SAGUAO,5
SALVOS,5
SALVOS,5
SANT,5
SANT,5
SARSCOV,5
SARSCOV,5
SAZONAIS,5
SAZONAIS,5
SEDADO,5
SEDADO,5
SEDAR,5
SEDAR,5
SEMANAL,5
SEMANAL,5
SEMI,5
SEMI,5
SEPULTADAS,5
SEPULTADAS,5
SESDF,5
SESDF,5
SG,5
SG,5
SHARE,5
SHARE,5
SILVESTRES,5
SILVESTRES,5
SINDICALISTA,5
SINDICALISTA,5
SINDICO,5
SINDICO,5
SINTOCALMYELA,5
SINTOCALMYELA,5
SINTOMASE,5
SINTOMASE,5
SOBRA,5
SOBRA,5
SOBRECARREGA,5
SOBRECARREGA,5
SOBRESSAINDO,5
SOBRESSAINDO,5
SOCIALISTA,5
SOCIALISTA,5
SOFRI,5
SOFRI,5
SOLANGE,5
SOLANGE,5
SOME,5
SOME,5
SONORA,5
SONORA,5
SOROLOGIA,5
SOROLOGIA,5
SORRATEIRA,5
SORRATEIRA,5
SORRISO,5
SORRISO,5
SOSSEGO,5
SOSSEGO,5
SPTC,5
SPTC,5
SPTRANS,5
SPTRANS,5
SUCEDIDO,5
SUCEDIDO,5
SUPERINTENDENTE,5
SUPERINTENDENTE,5
SUPOSTOS,5
SUPOSTOS,5
SUPRACITADO,5
SUPRACITADO,5
SUPREMO,5
SUPREMO,5
SURGIREM,5
SURGIREM,5
TADEU,5
TADEU,5
TAIANO,5
TAIANO,5
TATI,5
TATI,5
TELE,5
TELE,5
TENSA,5
TENSA,5
TEORIAS,5
TEORIAS,5
TERESINHA,5
TERESINHA,5
TERMINARAM,5
TERMINARAM,5
TETO,5
TETO,5
TEVEPEDE,5
TEVEPEDE,5
TIKUNA,5
TIKUNA,5
TIV,5
TIV,5
TOFFOLI,5
TOFFOLI,5
TOLERAR,5
TOLERAR,5
TONA,5
TONA,5
TONELADAS,5
TONELADAS,5
TONINHO,5
TONINHO,5
TORACICA,5
TORACICA,5
TORCEDORES,5
TORCEDORES,5
TOTALIZA,5
TOTALIZA,5
TOXOPLASMOSE,5
TOXOPLASMOSE,5
TRAJETO,5
TRAJETO,5
TRANSFUSAO,5
TRANSFUSAO,5
TRAPALHADAS,5
TRAPALHADAS,5
TREMENDA,5
TREMENDA,5
TRIBUNADOCEARA,5
TRIBUNADOCEARA,5
TROCAS,5
TROCAS,5
TROCO,5
TROCO,5
TROUXERAM,5
TROUXERAM,5
TULIO,5
TULIO,5
TUMULO,5
TUMULO,5
TURQUIA,5
TURQUIA,5
TYLENOL,5
TYLENOL,5
UHLMANN,5
UHLMANN,5
UNIJUI,5
UNIJUI,5
UNIMEDBH,5
UNIMEDBH,5
USASSEM,5
USASSEM,5
USOUPQP,5
USOUPQP,5
VAGABUNDOSALGUNS,5
VAGABUNDOSALGUNS,5
VALDEMIR,5
VALDEMIR,5
VALIA,5
VALIA,5
VALTER,5
VALTER,5
VAN,5
VAN,5
VAZIA,5
VAZIA,5
VENCENDO,5
VENCENDO,5
VERGONHOSO,5
VERGONHOSO,5
VERMES,5
VERMES,5
VIAJA,5
VIAJA,5
VIGARIO,5
VIGARIO,5
VILMA,5
VILMA,5
VIRUSMAS,5
VIRUSMAS,5
VISITE,5
VISITE,5
VISITOU,5
VISITOU,5
VISUAL,5
VISUAL,5
VUORINEN,5
VUORINEN,5
WITH,5
WITH,5
WWWMISSAOCOVIDCOMBR,5
WWWMISSAOCOVIDCOMBR,5
WWWSAUDEGOVBRCORONAVIRUS,5
WWWSAUDEGOVBRCORONAVIRUS,5
ZAMBELLI,5
ZAMBELLI,5
ZEBINHA,5
ZEBINHA,5
a,5
a,5
1005,6
1005,6
1007,6
1007,6
106,6
106,6
10H,6
10H,6
11H30,6
11H30,6
124,6
124,6
1340,6
1340,6
13717,6
13717,6
1504,6
1504,6
15042020,6
15042020,6
175,6
175,6
179,6
179,6
1937,6
1937,6
1955,6
1955,6
1960,6
1960,6
200000,6
200000,6
2019NCOV,6
2019NCOV,6
229,6
229,6
230,6
230,6
28o,6
28o,6
375,6
375,6
520,6
520,6
692,6
692,6
698,6
698,6
992213173,6
992213173,6
ABORDADO,6
ABORDADO,6
ABRACE,6
ABRACE,6
ABRILDEU,6
ABRILDEU,6
ACATAR,6
ACATAR,6
ACELERACAO,6
ACELERACAO,6
ACHARAM,6
ACHARAM,6
ACO,6
ACO,6
ACOMODAR,6
ACOMODAR,6
ACONTECIMENTOS,6
ACONTECIMENTOS,6
ACRELANDIA,6
ACRELANDIA,6
ACRESCENTAR,6
ACRESCENTAR,6
ADAMANTINA,6
ADAMANTINA,6
ADIAR,6
ADIAR,6
ADIVINHA,6
ADIVINHA,6
ADMINISTRA,6
ADMINISTRA,6
ADMINISTRADORES,6
ADMINISTRADORES,6
ADMIRO,6
ADMIRO,6
ADOTA,6
ADOTA,6
ADOTE,6
ADOTE,6
ADVERSARIOS,6
ADVERSARIOS,6
ADVINDA,6
ADVINDA,6
AEROSSOL,6
AEROSSOL,6
AFETAM,6
AFETAM,6
AFLUENZA,6
AFLUENZA,6
AFOGADO,6
AFOGADO,6
AFRICA,6
AFRICA,6
AGRESSIVOS,6
AGRESSIVOS,6
AGUARDEM,6
AGUARDEM,6
AGUENTAM,6
AGUENTAM,6
AGUENTANDO,6
AGUENTANDO,6
AINFORMACAONAHORA,6
AINFORMACAONAHORA,6
